"","Id","UID","UTC","UTCMilliseconds","PCLocalTime","PCTime","ChannelBitmap","SequenceBitmap","UpdateOf","Source","encounterCount","sightingNum","classifiedAs","classifierUsed","classifier2Used","voteList","spList","freqMax","freqMin","duration","freqBeg","freqEnd","freqRange","dcMean","dcStdDev","freqMean","freqStdDev","freqMedian","freqCenter","freqRelBW","freqMaxMinRatio","freqBegEndRatio","freqQuarter1","freqQuarter2","freqQuarter3","freqSpread","dcQuarter1Mean","dcQuarter2Mean","dcQuarter3Mean","dcQuarter4Mean","freqCOFM","freqStepUp","freqStepDown","freqNumSteps","freqSlopeMean","freqAbsSlopeMean","freqPosSlopeMean","freqNegSlopeMean","freqSlopeRatio","freqBegSweep","freqBegUp","freqBegDwn","freqEndSweep","freqEndUp","freqEndDwn","numSweepsUpDwn","numSweepsDwnUp","numSweepsUpFlat","numSweepsDwnFlat","numSweepsFlatUp","numSweepsFlatDwn","freqSweepUpPercent","freqSweepDwnPercent","freqSweepFlatPercent","numInflections","inflMaxDelta","inflMinDelta","inflMaxMinDelta","inflMeanDelta","inflStdDevDelta","inflMedianDelta","infldur","stepdur","freqPeak","bw3db","bw3dbLow","bw3dbHigh","bw10db","bw10dbLow","bw10dbHigh","rmsSignal","rmsNoise","snr","nCrossings","sweepRate","meanTimeZC","medianTimeZC","varianceTimeZC","whaleTrain","clickType","ici","offlineEventID","latitude","longitude"
"11",11,6421,"2017-01-19 18:15:28.096",96,"2017-01-19 13:15:28.096","2023-11-02 17:19:48.056",0,NA,0,"H:\A5C2015\Encounter11-A5-C__0__20170119_181500-Channel1-20170119_181528.csv                                                    ",11,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.09067-0.0-0.07867-0.28533-0.0-0.27067-0.112-0.02933-0.13333-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",15281.25,13359.375,0.213,15093.75,13875,1921.875,0,0,14492.6470588235,629.600200578854,14671.875,14320.3125,0.134206219312602,1.14385964912281,1.08783783783784,15093.75,15000,13828.125,1125,0,0,0,0,0.1734375,0,0,0,-4942.40611314558,17149.4373631456,32552.0833333333,-13594.9806007946,-2.39441925584144,2,1,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12,6422,"2017-01-19 18:15:36.288",288,"2017-01-19 13:15:36.288","2023-11-02 17:19:52.614",0,NA,0,"H:\A5C2015\Encounter12-A5-C__0__20170119_181500-Channel1-20170119_181536.csv                                                    ",12,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.27067-0.0-0.07867-0.21067-0.0-0.268-0.03733-0.03467-0.1-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",11156.25,9468.75,0.192,10875,9468.75,1687.5,0,0,10367.1875,467.161831628128,10382.8125,10312.5,0.163636363636364,1.17821782178218,1.14851485148515,10593.75,10406.25,10265.625,269.53125,0,0,0,0,0.1640625,0,0,0,-5271.19938884645,11237.1084797555,25355.1136363636,-12756.419716647,-1.98763557483731,2,1,0,0,0,1,0,0,0,1,0,1,7.14285714285714,85.7142857142857,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",13,6423,"2017-01-19 18:15:37.578",578,"2017-01-19 13:15:37.578","2023-11-02 17:19:53.132",0,NA,0,"H:\A5C2015\Encounter13-A5-C__0__20170119_181500-Channel1-20170119_181537.csv                                                    ",13,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.06933-0.0-0.15733-0.144-0.0-0.07333-0.24533-0.19867-0.112-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",23953.125,22125,0.373,22125,23531.25,1828.125,0,0,22988.28125,636.965538829417,22921.875,23039.0625,0.0793489318413021,1.08262711864407,0.940239043824701,22359.375,22921.875,23765.625,1265.625,0,0,0,0,0.20625,0,0,0,3792.61363636364,9640.82792207793,13060.2904040404,-9303.97727272727,-1.40373197625106,2,1,0,0,0,1,1,1,0,0,0,0,75,25,0,2,0.289,0.289,1,0.289,0,0.289,5.36193029490617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",14,6424,"2017-01-19 18:15:38.506",506,"2017-01-19 13:15:38.506","2023-11-02 17:19:53.502",0,NA,0,"H:\A5C2015\Encounter14-A5-C__0__20170119_181500-Channel1-20170119_181538.csv                                                    ",14,"AutoEvent6          ","Sa                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.10533-0.0-0.06-0.30533-0.0-0.10933-0.16933-0.064-0.18667-)                                                                   ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",19781.25,18609.375,0.171,18609.375,19359.375,1171.875,0,0,19326.2867647059,403.153854986457,19359.375,19195.3125,0.061050061050061,1.06297229219144,0.961259079903148,18937.5,19687.5,19640.625,703.125,0,0,0,0,0.1265625,0,0,0,4274.68039772727,11785.3338068182,10706.6761363636,-20028.4090909091,-0.534574468085106,2,1,0,0,0,1,2,1,0,0,0,0,90.9090909090909,9.09090909090909,0,3,0.032,0.022,1.45454545454545,0.027,0.00707106781186548,0.027,17.5438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",15,6425,"2017-01-19 18:15:48.810",810,"2017-01-19 13:15:48.810","2023-11-02 17:19:57.499",0,NA,0,"H:\A5C2015\Encounter15-A5-C__0__20170119_181500-Channel1-20170119_181548.csv                                                    ",15,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.224-0.0-0.072-0.05467-0.0-0.34133-0.04667-0.16667-0.09467-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14765.625,11812.5,0.341,11812.5,14203.125,2953.125,0,0,13024.1477272727,848.466732607902,12843.75,13289.0625,0.222222222222222,1.25,0.831683168316832,12375,12890.625,13546.875,1171.875,0,0,0,0,0.253125,0,0,0,6838.15696022727,11525.6569602273,12242.5426136364,-18750,-0.652935606060606,2,1,0,2,1,0,1,0,1,0,1,0,92.3076923076923,3.84615384615385,3.84615384615385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",16,6426,"2017-01-19 18:16:54.069",69,"2017-01-19 13:16:54.069","2023-11-02 17:20:38.008",0,NA,0,"H:\A5C2015\Encounter16-A5-C__0__20170119_181500-Channel1-20170119_181654.csv                                                    ",16,"AutoEvent6          ","Tt                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.04667-0.0-0.06533-0.20933-0.0-0.04-0.24133-0.08133-0.316-)                                                                   ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",21656.25,20015.625,0.181,21328.125,20062.5,1640.625,0,0,20825.5208333333,552.719556871108,20859.375,20835.9375,0.078740157480315,1.08196721311475,1.06308411214953,21421.875,20859.375,20296.875,1031.25,0,0,0,0,0.159375,0,0,0,-7219.2513368984,13268.7165775401,10284.0909090909,-14512.3106060606,-0.708646003262643,2,1,0,0,0,1,1,0,0,0,0,0,16.6666666666667,83.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",17,6427,"2017-01-19 18:16:54.474",474,"2017-01-19 13:16:54.474","2023-11-02 17:20:38.274",0,NA,0,"H:\A5C2015\Encounter17-A5-C__0__20170119_181500-Channel1-20170119_181654.csv                                                    ",17,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.14133-0.0-0.09867-0.15733-0.0-0.08533-0.18267-0.07867-0.256-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",17765.625,16593.75,0.16,17015.625,17765.625,1171.875,0,0,16861.6071428571,320.794790689494,16734.375,17179.6875,0.0682128240109141,1.07062146892655,0.95778364116095,16687.5,16593.75,16828.125,363.28125,0,0,0,0,0.065625,0,0,0,2278.87347027972,10080.4468968531,11476.5117694805,-10142.0454545455,-1.13157763105242,0,0,1,2,1,0,1,1,0,0,0,0,55.5555555555556,44.4444444444444,0,2,0.096,0.096,1,0.096,0,0.096,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",18,6428,"2017-01-19 18:16:53.919",919,"2017-01-19 13:16:53.919","2023-11-02 17:20:38.653",0,NA,0,"H:\A5C2015\Encounter18-A5-C__0__20170119_181500-Channel1-20170119_181653.csv                                                    ",18,"AutoEvent6          ","Tt                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.11867-0.0-0.03467-0.11067-0.0-0.29733-0.05333-0.04-0.34533-)                                                                 ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12796.875,10593.75,0.203,12609.375,10593.75,2203.125,0,0,11786.9318181818,810.100806542842,11578.125,11695.3125,0.188376753507014,1.20796460176991,1.19026548672566,12796.875,11578.125,11203.125,1453.125,0,0,0,0,0.1640625,0,0,0,-8707.45336620926,16377.9079116638,38352.2727272727,-13936.3118210406,-2.7519671789612,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",19,6429,"2017-01-19 18:16:55.883",883,"2017-01-19 13:16:55.883","2023-11-02 17:20:40.115",0,NA,0,"H:\A5C2015\Encounter19-A5-C__0__20170119_181500-Channel1-20170119_181655.csv                                                    ",19,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.28267-0.0-0.04133-0.09467-0.0-0.324-0.03333-0.176-0.048-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14156.25,11812.5,0.234,11812.5,14156.25,2343.75,0,0,12899.5535714286,497.100269015575,12843.75,12984.375,0.180505415162455,1.1984126984127,0.834437086092715,12562.5,12843.75,13171.875,609.375,0,0,0,0,0.09375,0,0,0,9009.4620601173,9400.0870601173,12273.0327468231,-3906.25,-3.14189638318671,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",20,6430,"2017-01-19 18:16:56.213",213,"2017-01-19 13:16:56.213","2023-11-02 17:20:40.423",0,NA,0,"H:\A5C2015\Encounter20-A5-C__0__20170119_181500-Channel1-20170119_181656.csv                                                    ",20,"AutoEvent6          ","Dd                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.31333-0.0-0.00533-0.132-0.0-0.07867-0.14533-0.03733-0.288-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",18281.25,16125,0.224,16312.5,18281.25,2156.25,0,0,17143.9144736842,686.583569826182,17109.375,17203.125,0.125340599455041,1.13372093023256,0.892307692307692,16640.625,17109.375,17484.375,984.375,0,0,0,0,0.2484375,0,0,0,8617.97480620155,14773.2778365046,14034.7515856237,-55397.7272727273,-0.253345259391771,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",21,6431,"2017-01-19 18:16:56.447",447,"2017-01-19 13:16:56.447","2023-11-02 17:20:40.733",0,NA,0,"H:\A5C2015\Encounter21-A5-C__0__20170119_181500-Channel1-20170119_181656.csv                                                    ",21,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.152-0.0-0.02267-0.17333-0.0-0.17733-0.14533-0.03467-0.29467-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",19312.5,17906.25,0.247,18421.875,17906.25,1406.25,0,0,18904.296875,378.418311163064,18984.375,18609.375,0.0755667506297229,1.07853403141361,1.02879581151832,18937.5,19265.625,19171.875,562.5,0,0,0,0,0.1453125,0,0,0,-2135.82839262187,10071.8461791831,7605.35037878788,-20055.4653679654,-0.379215851602024,2,1,0,0,0,1,0,0,1,0,0,1,65,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",22,6432,"2017-01-19 18:17:01.387",387,"2017-01-19 13:17:01.387","2023-11-02 17:20:41.516",0,NA,0,"H:\A5C2015\Encounter22-A5-C__0__20170119_181500-Channel1-20170119_181701.csv                                                    ",22,"AutoEvent6          ","Scl                 ","NWAtlWhist.model                                                                                                                ",NA,"(0.032-0.0-0.04267-0.156-0.0-0.02667-0.33733-0.12533-0.28-)                                                                     ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",23953.125,22312.5,0.287,22406.25,23390.625,1640.625,0,0,23079.2410714286,549.060259806526,23039.0625,23132.8125,0.0709219858156028,1.07352941176471,0.957915831663327,22500,23015.625,23437.5,925.78125,0,0,0,0,0.215625,0,0,0,3236.35662177329,10405.2679573513,10231.2184343434,-24195.0757575758,-0.422863666014351,0,0,1,0,0,1,2,2,0,0,0,0,86.9565217391304,13.0434782608696,0,4,0.149,0.011,13.5454545454545,0.0783333333333333,0.0690603600724275,0.075,13.9372822299652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",23,6433,"2017-01-19 18:17:03.157",157,"2017-01-19 13:17:03.157","2023-11-02 17:20:42.223",0,NA,0,"H:\A5C2015\Encounter23-A5-C__0__20170119_181500-Channel1-20170119_181703.csv                                                    ",23,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.096-0.0-0.03067-0.13733-0.0-0.44-0.10133-0.06533-0.12933-)                                                                   ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12187.5,9328.125,0.277,12187.5,9421.875,2859.375,0,0,10118.8858695652,603.992456625555,10078.125,10757.8125,0.265795206971678,1.30653266331658,1.29353233830846,10406.25,10125,9843.75,656.25,0,0,0,0,0.1125,0,1,1,-6338.44339622642,9476.35661936691,8629.26136363636,-10872.6750107204,-0.793664977121817,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3.6101083032491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",24,6434,"2017-01-19 18:17:37.674",674,"2017-01-19 13:17:37.674","2023-11-02 17:21:01.205",0,NA,0,"H:\A5C2015\Encounter24-A5-C__0__20170119_181500-Channel1-20170119_181737.csv                                                    ",24,"AutoEvent6          ","Tt                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.00933-0.0-0.08133-0.14267-0.0-0.01733-0.26267-0.11467-0.372-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",22031.25,20625,0.181,21796.875,20906.25,1406.25,0,0,21151.0416666667,409.138486909492,21046.875,21328.125,0.0659340659340659,1.06818181818182,1.04260089686099,21281.25,21093.75,20812.5,410.15625,0,0,0,0,0.0984375,0,0,0,-5046.79144385027,13811.8315508021,18625.7102272727,-13358.1912878788,-1.39432875498449,0,0,1,0,0,1,1,1,0,0,0,0,9.09090909090909,90.9090909090909,0,2,0.01,0.01,1,0.01,0,0.01,11.0497237569061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
