"","Id","UID","UTC","UTCMilliseconds","PCLocalTime","PCTime","ChannelBitmap","SequenceBitmap","UpdateOf","Source","encounterCount","sightingNum","classifiedAs","classifierUsed","classifier2Used","voteList","spList","freqMax","freqMin","duration","freqBeg","freqEnd","freqRange","dcMean","dcStdDev","freqMean","freqStdDev","freqMedian","freqCenter","freqRelBW","freqMaxMinRatio","freqBegEndRatio","freqQuarter1","freqQuarter2","freqQuarter3","freqSpread","dcQuarter1Mean","dcQuarter2Mean","dcQuarter3Mean","dcQuarter4Mean","freqCOFM","freqStepUp","freqStepDown","freqNumSteps","freqSlopeMean","freqAbsSlopeMean","freqPosSlopeMean","freqNegSlopeMean","freqSlopeRatio","freqBegSweep","freqBegUp","freqBegDwn","freqEndSweep","freqEndUp","freqEndDwn","numSweepsUpDwn","numSweepsDwnUp","numSweepsUpFlat","numSweepsDwnFlat","numSweepsFlatUp","numSweepsFlatDwn","freqSweepUpPercent","freqSweepDwnPercent","freqSweepFlatPercent","numInflections","inflMaxDelta","inflMinDelta","inflMaxMinDelta","inflMeanDelta","inflStdDevDelta","inflMedianDelta","infldur","stepdur","freqPeak","bw3db","bw3dbLow","bw3dbHigh","bw10db","bw10dbLow","bw10dbHigh","rmsSignal","rmsNoise","snr","nCrossings","sweepRate","meanTimeZC","medianTimeZC","varianceTimeZC","whaleTrain","clickType","ici","offlineEventID","latitude","longitude"
"11",11,5354,"2018-08-03 02:19:37.162",162,"2018-08-02 22:19:37.162","2023-10-25 22:17:53.601",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter45-A5CCORRECT__0__20180803_021500-Channel1-20180803_021937.csv             ",45,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.16-0.0-0.15733-0.07067-0.0-0.112-0.256-0.09733-0.14667-)                                                                     ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",13734.375,12937.5,0.277,12937.5,13406.25,796.875,0,0,13486.1111111111,177.695021971166,13500,13335.9375,0.0597539543057997,1.06159420289855,0.965034965034965,13359.375,13640.625,13640.625,257.8125,0,0,0,0,0.0890625,0,0,0,1365.82167832168,11756.993006993,14216.3825757576,-16885.6534090909,-0.841920785138451,2,1,0,0,0,1,3,3,1,0,1,0,61.1111111111111,27.7777777777778,11.1111111111111,6,0.085,0.011,7.72727272727273,0.0424,0.0343409376692018,0.022,21.6606498194946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12,5355,"2018-08-03 02:19:40.096",96,"2018-08-02 22:19:40.096","2023-10-25 22:17:53.633",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter46-A5CCORRECT__0__20180803_021500-Channel1-20180803_021940.csv             ",46,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.22-0.0-0.06-0.04667-0.0-0.16133-0.09733-0.13067-0.284-)                                                                      ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",11296.875,10734.375,0.223,10781.25,11296.875,562.5,0,0,10968.75,163.022853897413,10968.75,11015.625,0.051063829787234,1.05240174672489,0.954356846473029,10968.75,10968.75,10734.375,210.9375,0,0,0,0,0.075,0,0,0,2333.6038961039,9435.87662337662,11234.5041322314,-10653.4090909091,-1.05454545454545,2,1,0,2,1,0,3,2,0,0,0,0,53.8461538461539,46.1538461538462,0,5,0.085,0.022,3.86363636363636,0.04525,0.0277293466685868,0.037,22.4215246636771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",13,5356,"2018-08-03 02:30:12.746",746,"2018-08-02 22:30:12.746","2023-10-25 22:17:55.106",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter47-A5CCORRECT__0__20180803_023000-Channel1-20180803_023012.csv             ",47,"AutoEvent7          ","Sf                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.204-0.0-0.076-0.01333-0.0-0.22-0.06-0.33733-0.08933-)                                                                        ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",10875,9843.75,0.213,9843.75,10265.625,1031.25,0,0,10209.8214285714,262.089123592257,10078.125,10359.375,0.0995475113122172,1.1047619047619,0.958904109589041,10031.25,10078.125,10453.125,328.125,0,0,0,0,0.0515625,0,0,0,1942.47159090909,10593.0397727273,12535.5113636364,-28835.2272727273,-0.434729064039409,2,1,0,2,1,0,1,0,2,0,2,0,70,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",14,5357,"2018-08-03 02:31:33.855",855,"2018-08-02 22:31:33.855","2023-10-25 22:17:56.174",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter48-A5CCORRECT__0__20180803_023000-Channel1-20180803_023133.csv             ",48,"AutoEvent7          ","Sf                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.28133-0.0-0.05867-0.01467-0.0-0.20933-0.02133-0.32667-0.088-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",11531.25,10312.5,0.192,10406.25,11531.25,1218.75,0,0,10804.6875,461.034853876549,10617.1875,10921.875,0.111587982832618,1.11818181818182,0.902439024390244,10312.5,10453.125,11296.875,843.75,0,0,0,0,0.1359375,0,0,0,4537.09893048128,9249.66577540107,16741.0714285714,-20028.4090909091,-0.835866261398176,2,1,0,2,1,0,0,0,3,0,2,1,66.6666666666667,16.6666666666667,16.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",15,5358,"2018-08-03 02:32:27.754",754,"2018-08-02 22:32:27.754","2023-10-25 22:17:56.901",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter49-A5CCORRECT__0__20180803_023000-Channel1-20180803_023227.csv             ",49,"AutoEvent7          ","Tt                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.168-0.0-0.07867-0.16933-0.0-0.156-0.09467-0.03067-0.30267-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12046.875,11203.125,0.192,11906.25,11343.75,843.75,0,0,11679.6875,253.324063882435,11671.875,11625,0.0725806451612903,1.07531380753138,1.0495867768595,12046.875,11671.875,11531.25,339.84375,0,0,0,0,0.0796875,0,0,0,-2112.57798573975,9849.87745098039,13153.4090909091,-11297.8745791246,-1.1642374854482,1,0,0,0,0,1,1,1,0,0,0,0,11.1111111111111,88.8888888888889,0,2,0.041,0.041,1,0.041,0,0.041,10.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",16,5359,"2018-08-03 02:32:29.237",237,"2018-08-02 22:32:29.237","2023-10-25 22:17:56.924",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter50-A5CCORRECT__0__20180803_023000-Channel1-20180803_023229.csv             ",50,"AutoEvent7          ","Tt                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.16267-0.0-0.052-0.05733-0.0-0.13067-0.10667-0.09733-0.39333-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",10921.875,10406.25,0.17,10687.5,10406.25,515.625,0,0,10574.4485294118,137.722809949967,10500,10664.0625,0.0483516483516484,1.04954954954955,1.02702702702703,10640.625,10500,10406.25,140.625,0,0,0,0,0.0609375,0,0,0,-1991.59564393939,9662.05018939394,12272.7272727273,-13318.4523809524,-0.921482986287456,0,0,1,2,1,0,3,1,0,1,1,0,40,46.6666666666667,13.3333333333333,5,0.064,0.021,3.04761904761905,0.0345,0.0203387970801291,0.0265,29.4117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",17,5360,"2018-08-03 02:32:57.407",407,"2018-08-02 22:32:57.407","2023-10-25 22:17:57.264",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter51-A5CCORRECT__0__20180803_023000-Channel1-20180803_023257.csv             ",51,"AutoEvent7          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.21067-0.0-0.07067-0.03333-0.0-0.284-0.068-0.27467-0.05867-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",10687.5,9140.625,0.224,9140.625,10312.5,1546.875,0,0,9890.625,430.34649142124,9914.0625,9914.0625,0.156028368794326,1.16923076923077,0.886363636363636,9750,9937.5,10218.75,492.1875,0,0,0,0,0.1171875,0,0,0,5031.34018759019,11330.9433621934,14316.9981060606,-11024.3055555556,-1.2986757337151,2,1,0,0,0,1,1,0,1,0,1,0,76.9230769230769,15.3846153846154,7.69230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",18,5361,"2018-08-03 02:33:07.658",658,"2018-08-02 22:33:07.658","2023-10-25 22:17:57.398",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter52-A5CCORRECT__0__20180803_023000-Channel1-20180803_023307.csv             ",52,"AutoEvent7          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.16667-0.0-0.07333-0.15733-0.0-0.17467-0.124-0.08267-0.22133-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",10875,9703.125,0.225,10875,9703.125,1171.875,0,0,10423.2954545455,335.081068161512,10593.75,10289.0625,0.113895216400911,1.1207729468599,1.1207729468599,10734.375,10640.625,10171.875,574.21875,0,0,0,0,0.1078125,0,0,0,-5582.61183261183,9397.5468975469,6676.13636363636,-17476.8518518519,-0.381998795906081,0,0,1,0,0,1,2,2,1,0,1,0,37.5,56.25,6.25,4,0.054,0.021,2.57142857142857,0.0353333333333333,0.0169213868619961,0.031,17.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",19,5362,"2018-08-03 02:33:10.047",47,"2018-08-02 22:33:10.047","2023-10-25 22:17:57.425",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter53-A5CCORRECT__0__20180803_023000-Channel1-20180803_023310.csv             ",53,"AutoEvent7          ","Dd                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.33333-0.0-0.04-0.02667-0.0-0.268-0.09067-0.19067-0.05067-)                                                                   ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12375,11156.25,0.203,11156.25,12140.625,1218.75,0,0,11800.78125,398.001890358097,11859.375,11765.625,0.103585657370518,1.10924369747899,0.918918918918919,11343.75,11906.25,12187.5,703.125,0,0,0,0,0.1078125,0,0,0,4851.97368421053,9875.8971291866,12719.5247933884,-9545.45454545455,-1.33252164502165,2,1,0,2,1,0,2,2,0,0,0,0,90,10,0,4,0.085,0.011,7.72727272727273,0.0566666666666667,0.039929103838345,0.074,19.7044334975369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",20,5363,"2018-08-03 02:33:11.658",658,"2018-08-02 22:33:11.658","2023-10-25 22:17:57.452",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter54-A5CCORRECT__0__20180803_023000-Channel1-20180803_023311.csv             ",54,"AutoEvent7          ","Sf                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.088-0.0-0.068-0.048-0.0-0.136-0.184-0.33467-0.14133-)                                                                        ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",13125,10968.75,0.225,10968.75,13125,2156.25,0,0,11993.6079545455,488.917807472252,12023.4375,12046.875,0.178988326848249,1.1965811965812,0.835714285714286,12000,11906.25,12140.625,351.5625,0,0,0,0,0.2015625,0,0,0,9866.52236652237,19633.8383838384,23827.2144522145,-17092.803030303,-1.39399105050075,2,1,0,2,1,0,3,2,0,0,0,0,80,20,0,5,0.107,0.011,9.72727272727273,0.04025,0.0447762958122561,0.0215,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",21,5364,"2018-08-03 02:33:13.301",301,"2018-08-02 22:33:13.301","2023-10-25 22:17:57.482",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter55-A5CCORRECT__0__20180803_023000-Channel1-20180803_023313.csv             ",55,"AutoEvent7          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.17467-0.0-0.04133-0.08933-0.0-0.11733-0.3-0.18133-0.096-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",15000,13687.5,0.182,13687.5,14906.25,1312.5,0,0,14518.75,497.173932988101,14671.875,14343.75,0.0915032679738562,1.0958904109589,0.918238993710692,13875,14859.375,14625,726.5625,0,0,0,0,0.103125,0,0,0,4824.95555040198,12880.9620439085,15492.6778950216,-14098.0113636364,-1.09892647235217,2,1,0,2,1,0,2,1,0,0,0,0,87.5,12.5,0,3,0.033,0.021,1.57142857142857,0.027,0.00848528137423857,0.027,16.4835164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",22,5365,"2018-08-03 02:33:14.826",826,"2018-08-02 22:33:14.826","2023-10-25 22:17:57.496",0,NA,0,"C:\Users\Bailey Lab\Desktop\A5C_2018_Banter\Encounter56-A5CCORRECT__0__20180803_023000-Channel1-20180803_023314.csv             ",56,"AutoEvent7          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.252-0.0-0.09733-0.02-0.0-0.16133-0.17867-0.18933-0.10133-)                                                                   ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12656.25,11718.75,0.192,11859.375,12609.375,937.5,0,0,12172.8515625,298.295327719129,12164.0625,12187.5,0.0769230769230769,1.08,0.940520446096654,11953.125,12093.75,12281.25,386.71875,0,0,0,0,0.075,0,0,0,3534.11345598846,12117.7173520924,16769.8187229437,-12875.4058441558,-1.30246913580247,2,1,0,2,1,0,2,3,1,0,0,1,60,30,10,6,0.084,0.011,7.63636363636364,0.0342,0.0289257670598378,0.023,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
